Line ID,Line Name,Line Description,Control,Strain(s),Line Experimenter,Line Contact,Media,Assay ID,Assay Name,Type,Formal Type ID,Measurement Updated,X Units,Y Units,27.0
4448,C1-S36-B1.2-R2,None,F,JBEI-17812,,,2% Glucose,5264,C1-S36-B1.2-R2,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:40.201365+00:00,hours,counts,385.5
4448,C1-S36-B1.2-R2,None,F,JBEI-17812,,,2% Glucose,5264,C1-S36-B1.2-R2,heptadecanal,CID:71552,2018-05-09 00:16:40.222604+00:00,hours,counts,331.0
4448,C1-S36-B1.2-R2,None,F,JBEI-17812,,,2% Glucose,5264,C1-S36-B1.2-R2,palmitaldehyde,CID:984,2018-05-09 00:16:40.243043+00:00,hours,counts,825.0
4448,C1-S36-B1.2-R2,None,F,JBEI-17812,,,2% Glucose,5264,C1-S36-B1.2-R2,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:40.264539+00:00,hours,counts,383.5
4448,C1-S36-B1.2-R2,None,F,JBEI-17812,,,2% Glucose,5264,C1-S36-B1.2-R2,stearaldehyde,CID:12533,2018-05-09 00:16:40.287095+00:00,hours,counts,248.0
4448,C1-S36-B1.2-R2,None,F,JBEI-17812,,,2% Glucose,5264,C1-S36-B1.2-R2,pentadecanal,CID:17697,2018-05-09 00:16:40.307275+00:00,hours,counts,482.5
4448,C1-S36-B1.2-R2,None,F,JBEI-17812,,,2% Glucose,5264,C1-S36-B1.2-R2,myristaldehyde,CID:31291,2018-05-09 00:16:40.328727+00:00,hours,counts,2606.0
4448,C1-S36-B1.2-R2,None,F,JBEI-17812,,,2% Glucose,5264,C1-S36-B1.2-R2,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:40.349677+00:00,hours,counts,888.0
4448,C1-S36-B1.2-R2,None,F,JBEI-17812,,,2% Glucose,5264,C1-S36-B1.2-R2,tridecanal,CID:25311,2018-05-09 00:16:40.370652+00:00,hours,counts,5573.5
4449,C1-S36-B1.2-R3,None,F,JBEI-17812,,,2% Glucose,5265,C1-S36-B1.2-R3,lauraldehyde,CID:8194,2018-05-09 00:16:40.391911+00:00,hours,counts,5999.0
4449,C1-S36-B1.2-R3,None,F,JBEI-17812,,,2% Glucose,5265,C1-S36-B1.2-R3,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:40.412304+00:00,hours,counts,365.5
4449,C1-S36-B1.2-R3,None,F,JBEI-17812,,,2% Glucose,5265,C1-S36-B1.2-R3,heptadecanal,CID:71552,2018-05-09 00:16:40.433419+00:00,hours,counts,286.0
4449,C1-S36-B1.2-R3,None,F,JBEI-17812,,,2% Glucose,5265,C1-S36-B1.2-R3,palmitaldehyde,CID:984,2018-05-09 00:16:40.453684+00:00,hours,counts,745.0
4449,C1-S36-B1.2-R3,None,F,JBEI-17812,,,2% Glucose,5265,C1-S36-B1.2-R3,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:40.475101+00:00,hours,counts,309.5
4449,C1-S36-B1.2-R3,None,F,JBEI-17812,,,2% Glucose,5265,C1-S36-B1.2-R3,stearaldehyde,CID:12533,2018-05-09 00:16:40.495975+00:00,hours,counts,239.5
4449,C1-S36-B1.2-R3,None,F,JBEI-17812,,,2% Glucose,5265,C1-S36-B1.2-R3,pentadecanal,CID:17697,2018-05-09 00:16:40.520660+00:00,hours,counts,411.0
4449,C1-S36-B1.2-R3,None,F,JBEI-17812,,,2% Glucose,5265,C1-S36-B1.2-R3,myristaldehyde,CID:31291,2018-05-09 00:16:40.543485+00:00,hours,counts,1790.0
4449,C1-S36-B1.2-R3,None,F,JBEI-17812,,,2% Glucose,5265,C1-S36-B1.2-R3,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:40.563578+00:00,hours,counts,659.5
4449,C1-S36-B1.2-R3,None,F,JBEI-17812,,,2% Glucose,5265,C1-S36-B1.2-R3,tridecanal,CID:25311,2018-05-09 00:16:40.584517+00:00,hours,counts,4805.0
4453,C1-S1-B1.3-R1,None,F,JBEI-17784,,,2% Glucose,5266,C1-S1-B1.3-R1,lauraldehyde,CID:8194,2018-05-09 00:16:40.604213+00:00,hours,counts,2161.5
4453,C1-S1-B1.3-R1,None,F,JBEI-17784,,,2% Glucose,5266,C1-S1-B1.3-R1,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:40.625585+00:00,hours,counts,1027.5
4453,C1-S1-B1.3-R1,None,F,JBEI-17784,,,2% Glucose,5266,C1-S1-B1.3-R1,heptadecanal,CID:71552,2018-05-09 00:16:40.646231+00:00,hours,counts,221.0
4453,C1-S1-B1.3-R1,None,F,JBEI-17784,,,2% Glucose,5266,C1-S1-B1.3-R1,palmitaldehyde,CID:984,2018-05-09 00:16:40.665820+00:00,hours,counts,364.5
4453,C1-S1-B1.3-R1,None,F,JBEI-17784,,,2% Glucose,5266,C1-S1-B1.3-R1,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:40.686619+00:00,hours,counts,147.5
4453,C1-S1-B1.3-R1,None,F,JBEI-17784,,,2% Glucose,5266,C1-S1-B1.3-R1,stearaldehyde,CID:12533,2018-05-09 00:16:40.706171+00:00,hours,counts,115.5
4453,C1-S1-B1.3-R1,None,F,JBEI-17784,,,2% Glucose,5266,C1-S1-B1.3-R1,pentadecanal,CID:17697,2018-05-09 00:16:40.726744+00:00,hours,counts,314.5
4453,C1-S1-B1.3-R1,None,F,JBEI-17784,,,2% Glucose,5266,C1-S1-B1.3-R1,myristaldehyde,CID:31291,2018-05-09 00:16:40.750429+00:00,hours,counts,330.5
4453,C1-S1-B1.3-R1,None,F,JBEI-17784,,,2% Glucose,5266,C1-S1-B1.3-R1,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:40.773676+00:00,hours,counts,251.5
4453,C1-S1-B1.3-R1,None,F,JBEI-17784,,,2% Glucose,5266,C1-S1-B1.3-R1,tridecanal,CID:25311,2018-05-09 00:16:40.794713+00:00,hours,counts,927.0
4454,C1-S1-B1.3-R2,None,F,JBEI-17784,,,2% Glucose,5267,C1-S1-B1.3-R2,lauraldehyde,CID:8194,2018-05-09 00:16:40.814697+00:00,hours,counts,2805.5
4454,C1-S1-B1.3-R2,None,F,JBEI-17784,,,2% Glucose,5267,C1-S1-B1.3-R2,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:40.836098+00:00,hours,counts,1267.5
4454,C1-S1-B1.3-R2,None,F,JBEI-17784,,,2% Glucose,5267,C1-S1-B1.3-R2,heptadecanal,CID:71552,2018-05-09 00:16:40.856045+00:00,hours,counts,281.0
4454,C1-S1-B1.3-R2,None,F,JBEI-17784,,,2% Glucose,5267,C1-S1-B1.3-R2,palmitaldehyde,CID:984,2018-05-09 00:16:40.876827+00:00,hours,counts,442.0
4454,C1-S1-B1.3-R2,None,F,JBEI-17784,,,2% Glucose,5267,C1-S1-B1.3-R2,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:40.897153+00:00,hours,counts,185.0
4454,C1-S1-B1.3-R2,None,F,JBEI-17784,,,2% Glucose,5267,C1-S1-B1.3-R2,stearaldehyde,CID:12533,2018-05-09 00:16:40.917002+00:00,hours,counts,139.5
4454,C1-S1-B1.3-R2,None,F,JBEI-17784,,,2% Glucose,5267,C1-S1-B1.3-R2,pentadecanal,CID:17697,2018-05-09 00:16:40.938155+00:00,hours,counts,374.5
4454,C1-S1-B1.3-R2,None,F,JBEI-17784,,,2% Glucose,5267,C1-S1-B1.3-R2,myristaldehyde,CID:31291,2018-05-09 00:16:40.957970+00:00,hours,counts,455.5
4454,C1-S1-B1.3-R2,None,F,JBEI-17784,,,2% Glucose,5267,C1-S1-B1.3-R2,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:40.978805+00:00,hours,counts,351.5
4454,C1-S1-B1.3-R2,None,F,JBEI-17784,,,2% Glucose,5267,C1-S1-B1.3-R2,tridecanal,CID:25311,2018-05-09 00:16:41.013944+00:00,hours,counts,1316.0
4455,C1-S1-B1.3-R3,None,F,JBEI-17784,,,2% Glucose,5268,C1-S1-B1.3-R3,lauraldehyde,CID:8194,2018-05-09 00:16:41.060735+00:00,hours,counts,2684.5
4455,C1-S1-B1.3-R3,None,F,JBEI-17784,,,2% Glucose,5268,C1-S1-B1.3-R3,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:41.107764+00:00,hours,counts,1215.0
4455,C1-S1-B1.3-R3,None,F,JBEI-17784,,,2% Glucose,5268,C1-S1-B1.3-R3,heptadecanal,CID:71552,2018-05-09 00:16:41.163601+00:00,hours,counts,277.5
4455,C1-S1-B1.3-R3,None,F,JBEI-17784,,,2% Glucose,5268,C1-S1-B1.3-R3,palmitaldehyde,CID:984,2018-05-09 00:16:41.216413+00:00,hours,counts,466.5
4455,C1-S1-B1.3-R3,None,F,JBEI-17784,,,2% Glucose,5268,C1-S1-B1.3-R3,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:41.268258+00:00,hours,counts,186.5
4455,C1-S1-B1.3-R3,None,F,JBEI-17784,,,2% Glucose,5268,C1-S1-B1.3-R3,stearaldehyde,CID:12533,2018-05-09 00:16:41.291192+00:00,hours,counts,136.5
4455,C1-S1-B1.3-R3,None,F,JBEI-17784,,,2% Glucose,5268,C1-S1-B1.3-R3,pentadecanal,CID:17697,2018-05-09 00:16:41.311609+00:00,hours,counts,371.5
4455,C1-S1-B1.3-R3,None,F,JBEI-17784,,,2% Glucose,5268,C1-S1-B1.3-R3,myristaldehyde,CID:31291,2018-05-09 00:16:41.333130+00:00,hours,counts,422.5
4455,C1-S1-B1.3-R3,None,F,JBEI-17784,,,2% Glucose,5268,C1-S1-B1.3-R3,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:41.353008+00:00,hours,counts,348.0
4455,C1-S1-B1.3-R3,None,F,JBEI-17784,,,2% Glucose,5268,C1-S1-B1.3-R3,tridecanal,CID:25311,2018-05-09 00:16:41.372685+00:00,hours,counts,1344.0
4456,C1-S2-B1.3-R1,None,F,JBEI-17789,,,2% Glucose,5269,C1-S2-B1.3-R1,lauraldehyde,CID:8194,2018-05-09 00:16:41.393426+00:00,hours,counts,2677.5
4456,C1-S2-B1.3-R1,None,F,JBEI-17789,,,2% Glucose,5269,C1-S2-B1.3-R1,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:41.413433+00:00,hours,counts,1082.5
4456,C1-S2-B1.3-R1,None,F,JBEI-17789,,,2% Glucose,5269,C1-S2-B1.3-R1,heptadecanal,CID:71552,2018-05-09 00:16:41.434540+00:00,hours,counts,285.5
4456,C1-S2-B1.3-R1,None,F,JBEI-17789,,,2% Glucose,5269,C1-S2-B1.3-R1,palmitaldehyde,CID:984,2018-05-09 00:16:41.454294+00:00,hours,counts,415.0
4456,C1-S2-B1.3-R1,None,F,JBEI-17789,,,2% Glucose,5269,C1-S2-B1.3-R1,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:41.475283+00:00,hours,counts,190.5
4456,C1-S2-B1.3-R1,None,F,JBEI-17789,,,2% Glucose,5269,C1-S2-B1.3-R1,stearaldehyde,CID:12533,2018-05-09 00:16:41.495869+00:00,hours,counts,157.5
4456,C1-S2-B1.3-R1,None,F,JBEI-17789,,,2% Glucose,5269,C1-S2-B1.3-R1,pentadecanal,CID:17697,2018-05-09 00:16:41.515734+00:00,hours,counts,384.0
4456,C1-S2-B1.3-R1,None,F,JBEI-17789,,,2% Glucose,5269,C1-S2-B1.3-R1,myristaldehyde,CID:31291,2018-05-09 00:16:41.536740+00:00,hours,counts,458.5
4456,C1-S2-B1.3-R1,None,F,JBEI-17789,,,2% Glucose,5269,C1-S2-B1.3-R1,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:41.556596+00:00,hours,counts,326.0
4456,C1-S2-B1.3-R1,None,F,JBEI-17789,,,2% Glucose,5269,C1-S2-B1.3-R1,tridecanal,CID:25311,2018-05-09 00:16:41.576230+00:00,hours,counts,1042.5
4457,C1-S2-B1.3-R2,None,F,JBEI-17789,,,2% Glucose,5270,C1-S2-B1.3-R2,lauraldehyde,CID:8194,2018-05-09 00:16:41.596445+00:00,hours,counts,2426.0
4457,C1-S2-B1.3-R2,None,F,JBEI-17789,,,2% Glucose,5270,C1-S2-B1.3-R2,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:41.616554+00:00,hours,counts,1064.5
4457,C1-S2-B1.3-R2,None,F,JBEI-17789,,,2% Glucose,5270,C1-S2-B1.3-R2,heptadecanal,CID:71552,2018-05-09 00:16:41.638930+00:00,hours,counts,259.5
4457,C1-S2-B1.3-R2,None,F,JBEI-17789,,,2% Glucose,5270,C1-S2-B1.3-R2,palmitaldehyde,CID:984,2018-05-09 00:16:41.658612+00:00,hours,counts,392.5
4457,C1-S2-B1.3-R2,None,F,JBEI-17789,,,2% Glucose,5270,C1-S2-B1.3-R2,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:41.678137+00:00,hours,counts,166.5
4457,C1-S2-B1.3-R2,None,F,JBEI-17789,,,2% Glucose,5270,C1-S2-B1.3-R2,stearaldehyde,CID:12533,2018-05-09 00:16:41.698689+00:00,hours,counts,138.0
4457,C1-S2-B1.3-R2,None,F,JBEI-17789,,,2% Glucose,5270,C1-S2-B1.3-R2,pentadecanal,CID:17697,2018-05-09 00:16:41.718262+00:00,hours,counts,327.0
4457,C1-S2-B1.3-R2,None,F,JBEI-17789,,,2% Glucose,5270,C1-S2-B1.3-R2,myristaldehyde,CID:31291,2018-05-09 00:16:41.739313+00:00,hours,counts,408.5
4457,C1-S2-B1.3-R2,None,F,JBEI-17789,,,2% Glucose,5270,C1-S2-B1.3-R2,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:41.759155+00:00,hours,counts,293.0
4457,C1-S2-B1.3-R2,None,F,JBEI-17789,,,2% Glucose,5270,C1-S2-B1.3-R2,tridecanal,CID:25311,2018-05-09 00:16:41.781037+00:00,hours,counts,1066.0
4458,C1-S2-B1.3-R3,None,F,JBEI-17789,,,2% Glucose,5271,C1-S2-B1.3-R3,lauraldehyde,CID:8194,2018-05-09 00:16:41.802073+00:00,hours,counts,2702.0
4458,C1-S2-B1.3-R3,None,F,JBEI-17789,,,2% Glucose,5271,C1-S2-B1.3-R3,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:41.822405+00:00,hours,counts,1227.0
4458,C1-S2-B1.3-R3,None,F,JBEI-17789,,,2% Glucose,5271,C1-S2-B1.3-R3,heptadecanal,CID:71552,2018-05-09 00:16:41.844583+00:00,hours,counts,257.0
4458,C1-S2-B1.3-R3,None,F,JBEI-17789,,,2% Glucose,5271,C1-S2-B1.3-R3,palmitaldehyde,CID:984,2018-05-09 00:16:41.864893+00:00,hours,counts,368.5
4458,C1-S2-B1.3-R3,None,F,JBEI-17789,,,2% Glucose,5271,C1-S2-B1.3-R3,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:41.886056+00:00,hours,counts,166.5
4458,C1-S2-B1.3-R3,None,F,JBEI-17789,,,2% Glucose,5271,C1-S2-B1.3-R3,stearaldehyde,CID:12533,2018-05-09 00:16:41.906381+00:00,hours,counts,122.0
4458,C1-S2-B1.3-R3,None,F,JBEI-17789,,,2% Glucose,5271,C1-S2-B1.3-R3,pentadecanal,CID:17697,2018-05-09 00:16:41.926910+00:00,hours,counts,362.5
4458,C1-S2-B1.3-R3,None,F,JBEI-17789,,,2% Glucose,5271,C1-S2-B1.3-R3,myristaldehyde,CID:31291,2018-05-09 00:16:41.948473+00:00,hours,counts,406.5
4458,C1-S2-B1.3-R3,None,F,JBEI-17789,,,2% Glucose,5271,C1-S2-B1.3-R3,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:41.968532+00:00,hours,counts,308.5
4458,C1-S2-B1.3-R3,None,F,JBEI-17789,,,2% Glucose,5271,C1-S2-B1.3-R3,tridecanal,CID:25311,2018-05-09 00:16:41.989316+00:00,hours,counts,1008.0
4459,C1-S3-B1.3-R1,None,F,JBEI-17794,,,2% Glucose,5272,C1-S3-B1.3-R1,lauraldehyde,CID:8194,2018-05-09 00:16:42.010135+00:00,hours,counts,3091.0
4459,C1-S3-B1.3-R1,None,F,JBEI-17794,,,2% Glucose,5272,C1-S3-B1.3-R1,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:42.031714+00:00,hours,counts,425.5
4459,C1-S3-B1.3-R1,None,F,JBEI-17794,,,2% Glucose,5272,C1-S3-B1.3-R1,heptadecanal,CID:71552,2018-05-09 00:16:42.052899+00:00,hours,counts,229.0
4459,C1-S3-B1.3-R1,None,F,JBEI-17794,,,2% Glucose,5272,C1-S3-B1.3-R1,palmitaldehyde,CID:984,2018-05-09 00:16:42.072995+00:00,hours,counts,275.0
4459,C1-S3-B1.3-R1,None,F,JBEI-17794,,,2% Glucose,5272,C1-S3-B1.3-R1,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:42.094613+00:00,hours,counts,132.0
4459,C1-S3-B1.3-R1,None,F,JBEI-17794,,,2% Glucose,5272,C1-S3-B1.3-R1,stearaldehyde,CID:12533,2018-05-09 00:16:42.115549+00:00,hours,counts,149.5
4459,C1-S3-B1.3-R1,None,F,JBEI-17794,,,2% Glucose,5272,C1-S3-B1.3-R1,pentadecanal,CID:17697,2018-05-09 00:16:42.137540+00:00,hours,counts,248.5
4459,C1-S3-B1.3-R1,None,F,JBEI-17794,,,2% Glucose,5272,C1-S3-B1.3-R1,myristaldehyde,CID:31291,2018-05-09 00:16:42.159327+00:00,hours,counts,565.0
4459,C1-S3-B1.3-R1,None,F,JBEI-17794,,,2% Glucose,5272,C1-S3-B1.3-R1,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:42.180153+00:00,hours,counts,360.5
4459,C1-S3-B1.3-R1,None,F,JBEI-17794,,,2% Glucose,5272,C1-S3-B1.3-R1,tridecanal,CID:25311,2018-05-09 00:16:42.201357+00:00,hours,counts,1284.5
4460,C1-S3-B1.3-R2,None,F,JBEI-17794,,,2% Glucose,5273,C1-S3-B1.3-R2,lauraldehyde,CID:8194,2018-05-09 00:16:42.221490+00:00,hours,counts,3009.5
4460,C1-S3-B1.3-R2,None,F,JBEI-17794,,,2% Glucose,5273,C1-S3-B1.3-R2,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:42.242683+00:00,hours,counts,395.0
4460,C1-S3-B1.3-R2,None,F,JBEI-17794,,,2% Glucose,5273,C1-S3-B1.3-R2,heptadecanal,CID:71552,2018-05-09 00:16:42.262877+00:00,hours,counts,258.0
4460,C1-S3-B1.3-R2,None,F,JBEI-17794,,,2% Glucose,5273,C1-S3-B1.3-R2,palmitaldehyde,CID:984,2018-05-09 00:16:42.283721+00:00,hours,counts,317.5
4460,C1-S3-B1.3-R2,None,F,JBEI-17794,,,2% Glucose,5273,C1-S3-B1.3-R2,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:42.304567+00:00,hours,counts,142.5
4460,C1-S3-B1.3-R2,None,F,JBEI-17794,,,2% Glucose,5273,C1-S3-B1.3-R2,stearaldehyde,CID:12533,2018-05-09 00:16:42.324792+00:00,hours,counts,164.0
4460,C1-S3-B1.3-R2,None,F,JBEI-17794,,,2% Glucose,5273,C1-S3-B1.3-R2,pentadecanal,CID:17697,2018-05-09 00:16:42.346048+00:00,hours,counts,283.0
4460,C1-S3-B1.3-R2,None,F,JBEI-17794,,,2% Glucose,5273,C1-S3-B1.3-R2,myristaldehyde,CID:31291,2018-05-09 00:16:42.366134+00:00,hours,counts,602.5
4460,C1-S3-B1.3-R2,None,F,JBEI-17794,,,2% Glucose,5273,C1-S3-B1.3-R2,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:42.385692+00:00,hours,counts,392.0
4460,C1-S3-B1.3-R2,None,F,JBEI-17794,,,2% Glucose,5273,C1-S3-B1.3-R2,tridecanal,CID:25311,2018-05-09 00:16:42.406124+00:00,hours,counts,1243.0
4461,C1-S3-B1.3-R3,None,F,JBEI-17794,,,2% Glucose,5274,C1-S3-B1.3-R3,lauraldehyde,CID:8194,2018-05-09 00:16:42.426338+00:00,hours,counts,2768.5
4461,C1-S3-B1.3-R3,None,F,JBEI-17794,,,2% Glucose,5274,C1-S3-B1.3-R3,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:42.447305+00:00,hours,counts,417.0
4461,C1-S3-B1.3-R3,None,F,JBEI-17794,,,2% Glucose,5274,C1-S3-B1.3-R3,heptadecanal,CID:71552,2018-05-09 00:16:42.466873+00:00,hours,counts,252.5
4461,C1-S3-B1.3-R3,None,F,JBEI-17794,,,2% Glucose,5274,C1-S3-B1.3-R3,palmitaldehyde,CID:984,2018-05-09 00:16:42.486524+00:00,hours,counts,312.0
4461,C1-S3-B1.3-R3,None,F,JBEI-17794,,,2% Glucose,5274,C1-S3-B1.3-R3,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:42.507012+00:00,hours,counts,152.5
4461,C1-S3-B1.3-R3,None,F,JBEI-17794,,,2% Glucose,5274,C1-S3-B1.3-R3,stearaldehyde,CID:12533,2018-05-09 00:16:42.527241+00:00,hours,counts,164.5
4461,C1-S3-B1.3-R3,None,F,JBEI-17794,,,2% Glucose,5274,C1-S3-B1.3-R3,pentadecanal,CID:17697,2018-05-09 00:16:42.548152+00:00,hours,counts,288.0
4461,C1-S3-B1.3-R3,None,F,JBEI-17794,,,2% Glucose,5274,C1-S3-B1.3-R3,myristaldehyde,CID:31291,2018-05-09 00:16:42.568011+00:00,hours,counts,596.5
4461,C1-S3-B1.3-R3,None,F,JBEI-17794,,,2% Glucose,5274,C1-S3-B1.3-R3,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:42.588107+00:00,hours,counts,400.5
4461,C1-S3-B1.3-R3,None,F,JBEI-17794,,,2% Glucose,5274,C1-S3-B1.3-R3,tridecanal,CID:25311,2018-05-09 00:16:42.608311+00:00,hours,counts,1600.0
4462,C1-S5-B1.3-R1,None,F,JBEI-17802,,,2% Glucose,5275,C1-S5-B1.3-R1,lauraldehyde,CID:8194,2018-05-09 00:16:42.629296+00:00,hours,counts,1613.5
4462,C1-S5-B1.3-R1,None,F,JBEI-17802,,,2% Glucose,5275,C1-S5-B1.3-R1,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:42.650050+00:00,hours,counts,1180.5
4462,C1-S5-B1.3-R1,None,F,JBEI-17802,,,2% Glucose,5275,C1-S5-B1.3-R1,heptadecanal,CID:71552,2018-05-09 00:16:42.670017+00:00,hours,counts,251.5
4462,C1-S5-B1.3-R1,None,F,JBEI-17802,,,2% Glucose,5275,C1-S5-B1.3-R1,palmitaldehyde,CID:984,2018-05-09 00:16:42.689950+00:00,hours,counts,301.0
4462,C1-S5-B1.3-R1,None,F,JBEI-17802,,,2% Glucose,5275,C1-S5-B1.3-R1,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:42.710171+00:00,hours,counts,144.0
4462,C1-S5-B1.3-R1,None,F,JBEI-17802,,,2% Glucose,5275,C1-S5-B1.3-R1,stearaldehyde,CID:12533,2018-05-09 00:16:42.730670+00:00,hours,counts,148.0
4462,C1-S5-B1.3-R1,None,F,JBEI-17802,,,2% Glucose,5275,C1-S5-B1.3-R1,pentadecanal,CID:17697,2018-05-09 00:16:42.751408+00:00,hours,counts,378.0
4462,C1-S5-B1.3-R1,None,F,JBEI-17802,,,2% Glucose,5275,C1-S5-B1.3-R1,myristaldehyde,CID:31291,2018-05-09 00:16:42.771318+00:00,hours,counts,489.0
4462,C1-S5-B1.3-R1,None,F,JBEI-17802,,,2% Glucose,5275,C1-S5-B1.3-R1,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:42.792548+00:00,hours,counts,308.5
4462,C1-S5-B1.3-R1,None,F,JBEI-17802,,,2% Glucose,5275,C1-S5-B1.3-R1,tridecanal,CID:25311,2018-05-09 00:16:42.812896+00:00,hours,counts,1171.5
4463,C1-S5-B1.3-R2,None,F,JBEI-17802,,,2% Glucose,5276,C1-S5-B1.3-R2,lauraldehyde,CID:8194,2018-05-09 00:16:42.833792+00:00,hours,counts,1530.0
4463,C1-S5-B1.3-R2,None,F,JBEI-17802,,,2% Glucose,5276,C1-S5-B1.3-R2,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:42.854473+00:00,hours,counts,1199.0
4463,C1-S5-B1.3-R2,None,F,JBEI-17802,,,2% Glucose,5276,C1-S5-B1.3-R2,heptadecanal,CID:71552,2018-05-09 00:16:42.874822+00:00,hours,counts,273.0
4463,C1-S5-B1.3-R2,None,F,JBEI-17802,,,2% Glucose,5276,C1-S5-B1.3-R2,palmitaldehyde,CID:984,2018-05-09 00:16:42.894712+00:00,hours,counts,308.0
4463,C1-S5-B1.3-R2,None,F,JBEI-17802,,,2% Glucose,5276,C1-S5-B1.3-R2,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:42.915083+00:00,hours,counts,140.5
4463,C1-S5-B1.3-R2,None,F,JBEI-17802,,,2% Glucose,5276,C1-S5-B1.3-R2,stearaldehyde,CID:12533,2018-05-09 00:16:42.935575+00:00,hours,counts,158.5
4463,C1-S5-B1.3-R2,None,F,JBEI-17802,,,2% Glucose,5276,C1-S5-B1.3-R2,pentadecanal,CID:17697,2018-05-09 00:16:42.956357+00:00,hours,counts,386.0
4463,C1-S5-B1.3-R2,None,F,JBEI-17802,,,2% Glucose,5276,C1-S5-B1.3-R2,myristaldehyde,CID:31291,2018-05-09 00:16:42.976019+00:00,hours,counts,494.5
4463,C1-S5-B1.3-R2,None,F,JBEI-17802,,,2% Glucose,5276,C1-S5-B1.3-R2,(Z)-tetradec-7-enal,CID:5364468,2018-05-09 00:16:42.995875+00:00,hours,counts,261.0
4463,C1-S5-B1.3-R2,None,F,JBEI-17802,,,2% Glucose,5276,C1-S5-B1.3-R2,tridecanal,CID:25311,2018-05-09 00:16:43.016427+00:00,hours,counts,767.0
4464,C1-S5-B1.3-R3,None,F,JBEI-17802,,,2% Glucose,5277,C1-S5-B1.3-R3,lauraldehyde,CID:8194,2018-05-09 00:16:43.037719+00:00,hours,counts,1585.0
4464,C1-S5-B1.3-R3,None,F,JBEI-17802,,,2% Glucose,5277,C1-S5-B1.3-R3,(Z)-dodec-5-enal,CID:5362687,2018-05-09 00:16:43.058051+00:00,hours,counts,1168.0
4464,C1-S5-B1.3-R3,None,F,JBEI-17802,,,2% Glucose,5277,C1-S5-B1.3-R3,heptadecanal,CID:71552,2018-05-09 00:16:43.077637+00:00,hours,counts,249.0
4464,C1-S5-B1.3-R3,None,F,JBEI-17802,,,2% Glucose,5277,C1-S5-B1.3-R3,palmitaldehyde,CID:984,2018-05-09 00:16:43.097435+00:00,hours,counts,296.0
4464,C1-S5-B1.3-R3,None,F,JBEI-17802,,,2% Glucose,5277,C1-S5-B1.3-R3,(Z)-hexadec-9-enal,CID:5364643,2018-05-09 00:16:43.123127+00:00,hours,counts,135.5
4464,C1-S5-B1.3-R3,None,F,JBEI-17802,,,2% Glucose,5277,C1-S5-B1.3-R3,stearaldehyde,CID:12533,2018-05-09 00:16:43.144176+00:00,hours,counts,142.5
4464,C1-S5-B1.3-R3,None,F,JBEI-17802,,,2% Glucose,5277,C1-S5-B1.3-R3,pentadecanal,CID:17697,2018-05-09 00:16:43.164591+00:00,hours,counts,400.5
4464,C1-S5-B1.3-R3,None,F,JBEI-17802,,,2% Glucose,5277,C1-S5-B1.3-R3,myristaldehyde,CID:31291,2018-05-09 00:16:43.184372+00:00,hours,counts,485.5
